Entity_normed|Entity|Link|latitude|longitude|geocode_query|geocode_status|Subfolder|SourceFileStem|distance_to_dresden_km|historical spelling|Certainty|Index|Year|Title|Author|Travel Period|Pages|Full Page Count|Link_meta|Folder|Digitally Available at|Citable_URL|Gender|Full Sentence|osm_feature_found
großer Garten|Großer Garten|https://de.wikipedia.org/wiki/Gro%C3%9Fer_Garten_(Dresden)|510370109|137673639|Großer Garten|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|166|2.575681081904725e+16|großen Garten,|certain|91|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)141-169|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=141|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male|Von den öffentlichen, näher gelegenen, und häufig besuchten Promenaden, berühre ich nur noch den großen Garten, wo sich wöchent-lich einmal ein Theil der schönen Welt Dresdens versammelt.|False
Plauenscher Grund|Plaunsche Grund|https://de.wikipedia.org/wiki/Plaunscher_Grund|510230112|13699525|Plauenscher Grund|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|169|4031320384215671.0||certain|91|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)141-169|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=141|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male|Der Plaunsche Grund.|False
pillnitz|Pillnitz|https://de.wikipedia.org/wiki/Pillnitz|510126628|138713801|Pillnitz|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|169|1.0272337221479124e+16||certain|91|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)141-169|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=141|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male|Pillnitz.|False
Borsberg|Borsberg|https://de.wikipedia.org/wiki/Borsberg|510127446|138958848|Borsberg|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|169|1.1853906116791584e+16||certain|91|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)141-169|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=141|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male|Der Borsberg.|True
Übigau|Übigau|https://de.wikipedia.org/wiki/Übigau|510713098|136931327|Übigau|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|169|3.864371826432958e+16|Uebigau.|certain|91|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)141-169|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=141|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male|Uebigau.|True
Moritzburg|Moritzburg|https://de.wikipedia.org/wiki/Moritzburg|511592018|136819406|Moritzburg|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|169|1.2700644687472688e+16||certain|91|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)141-169|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=141|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male|Moritzburg.|True
Tharandt|Tharandt|https://de.wikipedia.org/wiki/Tharandt|509853391|135794907|Tharandt|ok|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|169|1.3198209070619208e+16||certain|91|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)141-169|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=141|091_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male|können Sie sich einen Spazierung denken, der so vieles Erfas-bene und Reizende hat, als der sogenannte Plaunsche Grund, der ohngefähr eine hal-be Stunde von Dresden beginnt, und sich bis nach Tharandt, einem neuen erst kürzlich an-gelegten Bade, erstreckt.|True
Japanisches Palais|Japanisches Palais|https://de.wikipedia.org/wiki/Japanisches_Palais|510598716|13737341|Japanisches Palais|ok|093_1795_Bemerkungen_auf_einer_Reise_von_Kopenhagen_nach_Wien_im_Jahr_1793|62|1053199220547425.0|Japanischen Palais|certain|93|1795|Bemerkungen auf einer Reise von Kopenhagen nach Wien im Jahr 1793|Christian Weiß|1796 bis 1797|Seite(n)54-66|271|https://www.digitale-sammlungen.de/de/view/bsb10468856?page=58|093_1795_Bemerkungen_auf_einer_Reise_von_Kopenhagen_nach_Wien_im_Jahr_1793|ULB Münster|https://reise.isgv.de/logs/Q109944107|male|Sie ist in dem Japanischen Palais in drey großen Sälen und zwanzig Zimmern aufgestellt, und bestehet aus ungefähr 170000 Bänden, und fast 20000 kleineren Schriften.|True
Zwinger|Zwinger|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|510530296|137349775|Zwinger|ok|093_1795_Bemerkungen_auf_einer_Reise_von_Kopenhagen_nach_Wien_im_Jahr_1793|63|3.344421863687835e+16|Zwingers|certain|93|1795|Bemerkungen auf einer Reise von Kopenhagen nach Wien im Jahr 1793|Christian Weiß|1796 bis 1797|Seite(n)54-66|271|https://www.digitale-sammlungen.de/de/view/bsb10468856?page=58|093_1795_Bemerkungen_auf_einer_Reise_von_Kopenhagen_nach_Wien_im_Jahr_1793|ULB Münster|https://reise.isgv.de/logs/Q109944107|male|In den Pavillons des schönen Zwingers find die anschaulichsten Sammlungen von Kunst-Sachen, aus der alten und neuen Zeit, bes-findlich, die ich aber dieselsmal nicht fahe.|True
großer Garten|Großer Garten|https://de.wikipedia.org/wiki/Gro%C3%9Fer_Garten_(Dresden)|510370109|137673639|Großer Garten|ok|093_1795_Bemerkungen_auf_einer_Reise_von_Kopenhagen_nach_Wien_im_Jahr_1793|65|2.575681081904725e+16|große Garten,|certain|93|1795|Bemerkungen auf einer Reise von Kopenhagen nach Wien im Jahr 1793|Christian Weiß|1796 bis 1797|Seite(n)54-66|271|https://www.digitale-sammlungen.de/de/view/bsb10468856?page=58|093_1795_Bemerkungen_auf_einer_Reise_von_Kopenhagen_nach_Wien_im_Jahr_1793|ULB Münster|https://reise.isgv.de/logs/Q109944107|male|Die Neustädter Allee, der große Garten, die Gärten der Prinzen, Max und Anton, der Japanische Garten und die Osterwiese, sind die vorzüg-lichsten, und die beyden letztern, wegen ihrer reizenden Aussicht auf die Elbe, die schönsten.|False
Pillitz|Pillnitz|https://de.wikipedia.org/wiki/Pillnitz|510126628|138713801|Pillnitz|ok|097_1796_Wanderungen_durch_die_Niederlande,_Deutschland,_die_Schweiz_und_Italien_1793_und_1794|501|1.0272337221479124e+16||certain|97|1796|Wanderungen durch die Niederlande, Deutschland, die Schweiz und Italien 1793 und 1794|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)499-502|316|https://www.digitale-sammlungen.de/de/view/bsb10467215?page=519|097_1796_Wanderungen_durch_die_Niederlande,_Deutschland,_die_Schweiz_und_Italien_1793_und_1794|BSB München|https://reise.isgv.de/logs/Q109944161|male|Zu Pillnitz lebt er recht eigentlich auf dem Lande und hält nicht was man einen Hof nennt.|False
Augustusbrücke|Augustusbrücke|https://de.wikipedia.org/wiki/Augustusbr%C3%BCcke_(Dresden)|510553921|137396386|Augustusbrücke|ok|098_1797_Reisen_und_merkwürdige_Nachrichten_zweier_Neufranken_durch_Deutschland,_Rußland,_Polen_und_die_Oeste|32|5786644740809868.0|Elbbücke|certain|98|1797|Reisen und merkwürdige Nachrichten zweier Neufranken durch Deutschland, Rußland, Polen und die Oesterreichischen Staaten während des jetzigen wichtigen Krieges|Friedrich Philipp Wilmsen|1796|Seite(n)30-53|376|https://www.digitale-sammlungen.de/de/view/bsb10469984?page=36|098_1797_Reisen_und_merkwürdige_Nachrichten_zweier_Neufranken_durch_Deutschland,_Rußland,_Polen_und_die_Oeste|BSB München|https://reise.isgv.de/logs/Q109944115|male|Es sind verschiedene hübsche Plätze in der Stadt, wovon wir nur dessen erwähnen, der am Ende der Elbbücke, und mit einer Statue Augusts des Zweiten zu Pferde, geziert ist, die im Jahr 1736 errichtet worden.|True
Zwinger|Zwinger|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|510530296|137349775|Zwinger|ok|098_1797_Reisen_und_merkwürdige_Nachrichten_zweier_Neufranken_durch_Deutschland,_Rußland,_Polen_und_die_Oeste|38|3.344421863687835e+16||certain|98|1797|Reisen und merkwürdige Nachrichten zweier Neufranken durch Deutschland, Rußland, Polen und die Oesterreichischen Staaten während des jetzigen wichtigen Krieges|Friedrich Philipp Wilmsen|1796|Seite(n)30-53|376|https://www.digitale-sammlungen.de/de/view/bsb10469984?page=36|098_1797_Reisen_und_merkwürdige_Nachrichten_zweier_Neufranken_durch_Deutschland,_Rußland,_Polen_und_die_Oeste|BSB München|https://reise.isgv.de/logs/Q109944115|male|Das Kabinett der Kupferstiche, und dasjenige der Naturgeschichte sind in dem Zwinger aufbewahrt.|True
Japanisches Palais|Japanisches Palais|https://de.wikipedia.org/wiki/Japanisches_Palais|510598716|13737341|Japanisches Palais|ok|099_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|54|1053199220547425.0||certain|99|1798|Erzählungen von einer Reise durch einen großen Theil Deutschlands und der Schweiz, im Jahre 1796|Friedrich Philipp Wilmsen|1796|Seite(n)54-67|376|https://www.digitale-sammlungen.de/de/view/bsb11095854?page=68|099_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|BSB München|https://reise.isgv.de/logs/Q109944115|male|Kührhauses feyn möge u. s. w. Japanisches Palais, und in demselben das Kabinet der Antiken.|True
Augustusbrücke|Brücke||510644862|136986755|Brücke|ok|099_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|62|3.1209937001273176e+16||certain|99|1798|Erzählungen von einer Reise durch einen großen Theil Deutschlands und der Schweiz, im Jahre 1796|Friedrich Philipp Wilmsen|1796|Seite(n)54-67|376|https://www.digitale-sammlungen.de/de/view/bsb11095854?page=68|099_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|BSB München|https://reise.isgv.de/logs/Q109944115|male|An-fangs sieht man nur einen Theil der Stadt mit den Türmen der Hofkirche und der Frauenkirche, die Brücke mit ihrem Gewuhl, die Neustadt mit dem Japanischen Palais, und den schönen Wall, der dieses Palais von der einen Seite umgiebt; die Weinberge jenseits der Elbe, und die Landstraße nach Meißen mit ihren weißen Einfassungssteinen.|True
Zwinger|Zwinger|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|510530296|137349775|Zwinger|ok|099_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|65|3.344421863687835e+16||certain|99|1798|Erzählungen von einer Reise durch einen großen Theil Deutschlands und der Schweiz, im Jahre 1796|Friedrich Philipp Wilmsen|1796|Seite(n)54-67|376|https://www.digitale-sammlungen.de/de/view/bsb11095854?page=68|099_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|BSB München|https://reise.isgv.de/logs/Q109944115|male|Es ist darunter ein Viertel der Stadt zu verstehen, welches hart am Ufer der Elbe bis an die Brücke sich hinzieht, und beim Zwinger anfängt.|True
Brühlscher Garten|Brühlische Garten|https://de.wikipedia.org/wiki/Br%C3%BChlsche_Terrasse|510528256|137449443|Brühlscher Garten|ok|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|17|598545920766925.0||certain|100|1798|Erzählungen von einer Reise durch einen großen Theil Deutschlands und der Schweiz, im Jahre 1796|Carl Friedrich Wilhelm August Vater|1798|Seite(n)17-44|39|https://www.digitale-sammlungen.de/de/view/bsb11095854?page=31|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|SLUB Dresden|https://reise.isgv.de/logs/Q109944103|male|Der Brühlische Garten nahe an der schönen Elbbrücke, und also schon wegen der Aussicht auf das bunte Gewühl dieser Brücke äußerst interessant, verdient nicht als Garten besucht zu werden; denn er besteht nur aus einigen, nach Dressdener Art, stark beschnittenen Hecken und schnurgeraden Gängen, welche das lange Gebäude umschließen, das die Ölbretten und Kopien der großen Gemäldegallerie enthält, und ehemals die überaus kostbare Gemälde-Sammlung des Grafen Brühl enthielt, welche die Kaiserinn von Russland für 180,000 Thaler kaufte, aber nie bekam; weil ein Sturm sie in den Fluthen der Ostsee begrub.|True
Zwinger|Zwinger|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|510530296|137349775|Zwinger|ok|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|37|3.344421863687835e+16|Zwingers|certain|100|1798|Erzählungen von einer Reise durch einen großen Theil Deutschlands und der Schweiz, im Jahre 1796|Carl Friedrich Wilhelm August Vater|1798|Seite(n)17-44|39|https://www.digitale-sammlungen.de/de/view/bsb11095854?page=31|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|SLUB Dresden|https://reise.isgv.de/logs/Q109944103|male|Das Naturalienkabinett nimmt den eis nen Flügel des Zwingers ein.|True
Japanisches Palais|Japanisches Palais|https://de.wikipedia.org/wiki/Japanisches_Palais|510598716|13737341|Japanisches Palais|ok|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|43|1053199220547425.0|Japanisc schen Palais|certain|100|1798|Erzählungen von einer Reise durch einen großen Theil Deutschlands und der Schweiz, im Jahre 1796|Carl Friedrich Wilhelm August Vater|1798|Seite(n)17-44|39|https://www.digitale-sammlungen.de/de/view/bsb11095854?page=31|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|SLUB Dresden|https://reise.isgv.de/logs/Q109944103|male|Die Pavillons, welche zur beiden Seiten des Schlosses stehen, enthielten sonst die schönen Antiken, welche nun im Japanisc schen Palais aufbewahrt werden, wo man sie auch besser übersehen und ordnen kann. —|True
Moritzbirg|Morizburg|https://de.wikipedia.org/wiki/Schloss_Moritzburg|511592018|136819406|Moritzburg|ok|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|44|1.2700644687472688e+16||certain|100|1798|Erzählungen von einer Reise durch einen großen Theil Deutschlands und der Schweiz, im Jahre 1796|Carl Friedrich Wilhelm August Vater|1798|Seite(n)17-44|39|https://www.digitale-sammlungen.de/de/view/bsb11095854?page=31|100_1798_Erzählungen_von_einer_Reise_durch_einen_großen_Theil_Deutschlands_und_der_Schweiz,_im_Jahre_1796|SLUB Dresden|https://reise.isgv.de/logs/Q109944103|male|---Morizburg.|False
Bühlau|Bühlau|https://de.wikipedia.org/wiki/Bühlau_(Dresden)|510625884|138511298|Bühlau|ok|105_1798_Reisen_nach_und_in_der_Oberlausitz|13|8070414832048492.0||certain|105|1798|Reisen nach und in der Oberlausitz|Gottfried Benjamin Meissner|1795|Seite(n)12-16|258|https://www.digitale-sammlungen.de/de/view/bsb11095838?page=150|105_1798_Reisen_nach_und_in_der_Oberlausitz|SLUB Dresden|https://reise.isgv.de/logs/Q109944031|male|Dann führte mich die Straße über den Chaussee hause bergauf, hinter dem westlichen Theile der Loschwizer Weinberge, rechts dem weißen Hirsche und weißen Adler, zwei Gaststätten nach Bühlau oder Biela, einem sehr alten Dorfe, dessen schon 1122 in Urkunden gedacht wird.|True
Dresdener Elbtal|Elbthal||510842975|136385178|Elbthal|ok|105_1798_Reisen_nach_und_in_der_Oberlausitz|14|7864559360845458.0||certain|105|1798|Reisen nach und in der Oberlausitz|Gottfried Benjamin Meissner|1795|Seite(n)12-16|258|https://www.digitale-sammlungen.de/de/view/bsb11095838?page=150|105_1798_Reisen_nach_und_in_der_Oberlausitz|SLUB Dresden|https://reise.isgv.de/logs/Q109944031|male|[PAGE_BREAK] 14 Der Prospekt noch vor dem weissen Hirsche von den Bergen herab nach Dresden zu und in das Elbthal, ist wie Du weist äußerst schön.|False
Bühlau|Bühlaus||510625884|138511298|Bühlau|ok|105_1798_Reisen_nach_und_in_der_Oberlausitz|14|8070414832048492.0||certain|105|1798|Reisen nach und in der Oberlausitz|Gottfried Benjamin Meissner|1795|Seite(n)12-16|258|https://www.digitale-sammlungen.de/de/view/bsb11095838?page=150|105_1798_Reisen_nach_und_in_der_Oberlausitz|SLUB Dresden|https://reise.isgv.de/logs/Q109944031|male|Der Theil des Waldes, durch den man vom weissen Hirsche bis Bühlaus kommt, gehört zur Dresdner oder Langebrükschen Haide, und besteht größtenteils aus lauter Nadel-holz.|True
Karswald|Karswald||510769098|139675473|Karswald|ok|105_1798_Reisen_nach_und_in_der_Oberlausitz|15|1635776254464654.0||certain|105|1798|Reisen nach und in der Oberlausitz|Gottfried Benjamin Meissner|1795|Seite(n)12-16|258|https://www.digitale-sammlungen.de/de/view/bsb11095838?page=150|105_1798_Reisen_nach_und_in_der_Oberlausitz|SLUB Dresden|https://reise.isgv.de/logs/Q109944031|male|Von da führte mich der Weg durch einen langen Wald, die große und kleine Harte, das Frauenthal und den Karswald, der ebenfalls aus lauter Nadelholz besteht und bis Fischbach, und noch über Schmiedefeld fortgeht.|True
Bühlau|Bühlau|https://de.wikipedia.org/wiki/Bühlau_(Dresden)|510625884|138511298|Bühlau|ok|107_1798_Gemälde_über_die_Ober-Lausitz._Gesammelt_auf_einer_kleinen_Fußreise|00000021.tif.original|8070414832048492.0||certain|107|1798|Gemälde über die Ober-Lausitz. Gesammelt auf einer kleinen Fußreise|Gottfried Benjamin Meissner|Kein Eintrag vorhanden|Seite(n)12-21|48|https://digital.slub-dresden.de/werkansicht/dlf/77508/20|107_1798_Gemälde_über_die_Ober-Lausitz._Gesammelt_auf_einer_kleinen_Fußreise|BSB München|https://reise.isgv.de/logs/Q109944030|male|Da führt mich die Straße über dem Chaussee hause bergauf, hinter dem westlichen Theile der Loschwizer Weinberge, rechts dem weißen Hirsche und weißen Adler, zwei Gasthöfen nach Bühlau oder Biela, einem sehr alten Dorfe, dessen schon 1121 in Urkunden gedacht wird.|True
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|108_1798_Fußreise_von_Dresden_nach_den_zwei_verfallenen_Bergschlössern,_die_Rathen,_und_die_dortige_Gegend|47|1.7198782687222988e+16||certain|108|1798|Fußreise von Dresden nach den zwei verfallenen Bergschlössern, die Rathen, und die dortige Gegend|Gottfried Benjamin Meissner|Kein Eintrag vorhanden|Seite(n)47-50|42|https://www.digitale-sammlungen.de/de/view/bsb11095838?page=69|108_1798_Fußreise_von_Dresden_nach_den_zwei_verfallenen_Bergschlössern,_die_Rathen,_und_die_dortige_Gegend|BSB München|https://reise.isgv.de/logs/Q109944029|male|XLVII Das Interessanteste des Weges zwischen Dresden und Pirna wissen Sie aus meiner letzten Reise. —|True
Loschwitz|Lischwizzer||510555235|138154546|Loschwitz|ok|108_1798_Fußreise_von_Dresden_nach_den_zwei_verfallenen_Bergschlössern,_die_Rathen,_und_die_dortige_Gegend|47|5492431569916458.0||certain|108|1798|Fußreise von Dresden nach den zwei verfallenen Bergschlössern, die Rathen, und die dortige Gegend|Gottfried Benjamin Meissner|Kein Eintrag vorhanden|Seite(n)47-50|42|https://www.digitale-sammlungen.de/de/view/bsb11095838?page=69|108_1798_Fußreise_von_Dresden_nach_den_zwei_verfallenen_Bergschlössern,_die_Rathen,_und_die_dortige_Gegend|BSB München|https://reise.isgv.de/logs/Q109944029|male|Das schöne Gebäude selbst, die herrliche freie Aussicht auf die Lischwizzer (*) Seite IX [PAGE_BREAK] XLVIII Weinberge und die ganze nordwestliche, norde liche, östliche und süd-östliche Gegend, der Schöne heitere Abend, die reine Luft, — als ies machte mich so froh und so leicht, ich hätte die ganze Welt umarmen mögen.|True
Pillnitz|Pillniz|https://de.wikipedia.org/wiki/Pillnitz_(Dresden)|510126628|138713801|Pillnitz|ok|108_1798_Fußreise_von_Dresden_nach_den_zwei_verfallenen_Bergschlössern,_die_Rathen,_und_die_dortige_Gegend|48|1.0272337221479124e+16||certain|108|1798|Fußreise von Dresden nach den zwei verfallenen Bergschlössern, die Rathen, und die dortige Gegend|Gottfried Benjamin Meissner|Kein Eintrag vorhanden|Seite(n)47-50|42|https://www.digitale-sammlungen.de/de/view/bsb11095838?page=69|108_1798_Fußreise_von_Dresden_nach_den_zwei_verfallenen_Bergschlössern,_die_Rathen,_und_die_dortige_Gegend|BSB München|https://reise.isgv.de/logs/Q109944029|male|In Westen die sinkende Sonne, und den wald-gen Großen Garten, dessen goldne Blätter auf den hohen Baumgipfeln dem Auge freund-lich zuzuwinken schienen, nordlich und nord-östlich die hohen Weinberge und ihre hier und da zerstreut aufgeführten Weinbergs-häuser mit kleinen goldblizzenden Fenstern, uns zunächst eine große Ebene voll des schönsten Getraides, kleine und große liebli-che Baumgruppen, hier die Thiere des bes-nahbarten Dorfes, geleitet von kleinen Bu-ben und muntern Mädchen, etwas tief vor uns Pillniz und seine japanischen Thürme und buntbemalten Fenster und Häuser, hin- [PAGE_BREAK] XLIX ter ihm plötzlich aufsteigend den hohen Pors-berg, der stolz über seine Nachbarn das Haupt streckt, auf welches eine hohe weiße Stange gepflanzt ist. — —|True
Borsberg|Porsberg||510127316|13903553|Porsberg|ok|108_1798_Fußreise_von_Dresden_nach_den_zwei_verfallenen_Bergschlössern,_die_Rathen,_und_die_dortige_Gegend|49|1.235751733386954e+16|Pors-berg,|certain|108|1798|Fußreise von Dresden nach den zwei verfallenen Bergschlössern, die Rathen, und die dortige Gegend|Gottfried Benjamin Meissner|Kein Eintrag vorhanden|Seite(n)47-50|42|https://www.digitale-sammlungen.de/de/view/bsb11095838?page=69|108_1798_Fußreise_von_Dresden_nach_den_zwei_verfallenen_Bergschlössern,_die_Rathen,_und_die_dortige_Gegend|BSB München|https://reise.isgv.de/logs/Q109944029|male|In Westen die sinkende Sonne, und den wald-gen Großen Garten, dessen goldne Blätter auf den hohen Baumgipfeln dem Auge freund-lich zuzuwinken schienen, nordlich und nord-östlich die hohen Weinberge und ihre hier und da zerstreut aufgeführten Weinbergs-häuser mit kleinen goldblizzenden Fenstern, uns zunächst eine große Ebene voll des schönsten Getraides, kleine und große liebli-che Baumgruppen, hier die Thiere des bes-nahbarten Dorfes, geleitet von kleinen Bu-ben und muntern Mädchen, etwas tief vor uns Pillniz und seine japanischen Thürme und buntbemalten Fenster und Häuser, hin- [PAGE_BREAK] XLIX ter ihm plötzlich aufsteigend den hohen Pors-berg, der stolz über seine Nachbarn das Haupt streckt, auf welches eine hohe weiße Stange gepflanzt ist. — —|True
Pirna|Pirna|https://de.wikipedia.org/wiki/Pirna|509616923|139386643|Pirna|ok|108_1798_Fußreise_von_Dresden_nach_den_zwei_verfallenen_Bergschlössern,_die_Rathen,_und_die_dortige_Gegend|50|1.7198782687222988e+16||certain|108|1798|Fußreise von Dresden nach den zwei verfallenen Bergschlössern, die Rathen, und die dortige Gegend|Gottfried Benjamin Meissner|Kein Eintrag vorhanden|Seite(n)47-50|42|https://www.digitale-sammlungen.de/de/view/bsb11095838?page=69|108_1798_Fußreise_von_Dresden_nach_den_zwei_verfallenen_Bergschlössern,_die_Rathen,_und_die_dortige_Gegend|BSB München|https://reise.isgv.de/logs/Q109944029|male|inform [PAGE_BREAK] Glücklich und wohlbehalten kamen wir in Pirna an und fuhren noch diesen Abend über die Elbe in das gegenüberliegende Dorf Köpid, welches an und auf dem Fuße der Felsenwand liegt, die die rechte Seite des Elbthals ausmacht.)|True
Dresdener Elbtal|Elbthal||510842975|136385178|Elbthal|ok|108_1798_Fußreise_von_Dresden_nach_den_zwei_verfallenen_Bergschlössern,_die_Rathen,_und_die_dortige_Gegend|50|7864559360845458.0|Elbthals|certain|108|1798|Fußreise von Dresden nach den zwei verfallenen Bergschlössern, die Rathen, und die dortige Gegend|Gottfried Benjamin Meissner|Kein Eintrag vorhanden|Seite(n)47-50|42|https://www.digitale-sammlungen.de/de/view/bsb11095838?page=69|108_1798_Fußreise_von_Dresden_nach_den_zwei_verfallenen_Bergschlössern,_die_Rathen,_und_die_dortige_Gegend|BSB München|https://reise.isgv.de/logs/Q109944029|male|inform [PAGE_BREAK] Glücklich und wohlbehalten kamen wir in Pirna an und fuhren noch diesen Abend über die Elbe in das gegenüberliegende Dorf Köpid, welches an und auf dem Fuße der Felsenwand liegt, die die rechte Seite des Elbthals ausmacht.)|False
Pirnaisches Tor|Pirnaisches Tor|https://de.wikipedia.org/wiki/Pirnaisches_Tor|51047784|137449791|Pirnaisches Tor|ok|110_1798_Eine_kleine_Fußreise_von_Dresden_nach_Pirna._An_Herrn_J._Hermsdorf_in_Görlitz|5|6105430541126569.0|Pirnaischen Thoare|certain|110|1798|Eine kleine Fußreise von Dresden nach Pirna. An Herrn J. Hermsdorf in Görlitz|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)5-7|218|https://www.digitale-sammlungen.de/de/view/bsb11095838?page=27|110_1798_Eine_kleine_Fußreise_von_Dresden_nach_Pirna._An_Herrn_J._Hermsdorf_in_Görlitz|SLUB Dresden|https://reise.isgv.de/logs/Q109944122|male|IV Wir sprangen und flogen durch die Straßen der Stadt nach dem Pirnaischen Thoare zu, und holten nur dann erst wie-der Athem, als wir dasselbe hinter uns fahen. —|False
großer Garten|Großer Garten|https://de.wikipedia.org/wiki/Gro%C3%9Fer_Garten_(Dresden)|510370109|137673639|Großer Garten|ok|110_1798_Eine_kleine_Fußreise_von_Dresden_nach_Pirna._An_Herrn_J._Hermsdorf_in_Görlitz|5|2.575681081904725e+16|Großen Gar-ten,|certain|110|1798|Eine kleine Fußreise von Dresden nach Pirna. An Herrn J. Hermsdorf in Görlitz|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)5-7|218|https://www.digitale-sammlungen.de/de/view/bsb11095838?page=27|110_1798_Eine_kleine_Fußreise_von_Dresden_nach_Pirna._An_Herrn_J._Hermsdorf_in_Görlitz|SLUB Dresden|https://reise.isgv.de/logs/Q109944122|male|Jezt waren wir am Großen Gar-ten, den wir rechts liegen ließen, um uns nicht durch die Mannichaltigkeit seiner Rei-ze und durch ihre Betrachtung von der Fortsezung unserer Reise auff- und abhialten zu lassen,- hier stopften wir ein Pfeif-chen und schmauchten, und sangen mitun-ter, dass es eine Lust war.|False
